condition,repeat,fold,participant_id,label,raw_probability,platt_probability,isotonic_probability,threshold_max_macro_f1,threshold_max_youden_j,threshold_sensitivity_at_spec80,selected_c,model_seed,inner_seed,train_ids_sha256,test_ids_sha256
full_transcript,1,1,319,1,0.809785230820431,0.5531190888463503,0.5,0.6615105628595698,0.46854849373236446,0.6615105628595698,0.01,20260625,20261725,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
full_transcript,1,1,331,0,0.8743313955468669,0.6556395265516141,0.6825808344285401,0.6615105628595698,0.46854849373236446,0.6615105628595698,0.01,20260625,20261725,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
full_transcript,1,1,345,1,0.9768649508867143,0.902455653432362,1.0,0.6615105628595698,0.46854849373236446,0.6615105628595698,0.01,20260625,20261725,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
full_transcript,1,1,346,1,0.744862695213167,0.4706755780669633,0.5,0.6615105628595698,0.46854849373236446,0.6615105628595698,0.01,20260625,20261725,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
full_transcript,1,1,357,0,0.5003208905517166,0.2581468781480054,0.30434782608695654,0.6615105628595698,0.46854849373236446,0.6615105628595698,0.01,20260625,20261725,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
full_transcript,1,1,358,0,0.7221624712994816,0.44539525515914924,0.5,0.6615105628595698,0.46854849373236446,0.6615105628595698,0.01,20260625,20261725,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
full_transcript,1,1,362,1,0.6949484911271281,0.41705012823126375,0.5,0.6615105628595698,0.46854849373236446,0.6615105628595698,0.01,20260625,20261725,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
full_transcript,1,1,363,0,0.8106319095447527,0.5543119905785473,0.5,0.6615105628595698,0.46854849373236446,0.6615105628595698,0.01,20260625,20261725,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
full_transcript,1,1,364,0,0.7109363804096871,0.4334579715234563,0.5,0.6615105628595698,0.46854849373236446,0.6615105628595698,0.01,20260625,20261725,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
full_transcript,1,1,369,0,0.25617978234256233,0.12012357176442862,0.1388888888888889,0.6615105628595698,0.46854849373236446,0.6615105628595698,0.01,20260625,20261725,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
full_transcript,1,1,372,1,0.6961146934569867,0.41822439941203315,0.5,0.6615105628595698,0.46854849373236446,0.6615105628595698,0.01,20260625,20261725,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
full_transcript,1,1,391,0,0.23144978716450879,0.10823127435800574,0.08333333333333333,0.6615105628595698,0.46854849373236446,0.6615105628595698,0.01,20260625,20261725,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
full_transcript,1,1,400,0,0.8150949226909384,0.5606577618679901,0.5,0.6615105628595698,0.46854849373236446,0.6615105628595698,0.01,20260625,20261725,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
full_transcript,1,1,402,1,0.9639063194516526,0.8609456867193741,1.0,0.6615105628595698,0.46854849373236446,0.6615105628595698,0.01,20260625,20261725,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
full_transcript,1,1,403,0,0.26594648521238023,0.12489510738537993,0.1388888888888889,0.6615105628595698,0.46854849373236446,0.6615105628595698,0.01,20260625,20261725,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
full_transcript,1,1,404,0,0.3906038008922611,0.19051140318459153,0.1388888888888889,0.6615105628595698,0.46854849373236446,0.6615105628595698,0.01,20260625,20261725,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
full_transcript,1,1,413,1,0.6762432562968369,0.398674498854072,0.5,0.6615105628595698,0.46854849373236446,0.6615105628595698,0.01,20260625,20261725,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
full_transcript,1,1,416,0,0.190488004684262,0.0890554667907023,0.08333333333333333,0.6615105628595698,0.46854849373236446,0.6615105628595698,0.01,20260625,20261725,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
full_transcript,1,1,420,0,0.40059715640414023,0.19622678112717865,0.1388888888888889,0.6615105628595698,0.46854849373236446,0.6615105628595698,0.01,20260625,20261725,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
full_transcript,1,1,423,0,0.7159645411093447,0.43876071425736024,0.5,0.6615105628595698,0.46854849373236446,0.6615105628595698,0.01,20260625,20261725,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
